label	body_text	body_text_nostop
ham	Well that must be a pain to catch	['well', 'must', 'pain', 'catch']
ham	Sorry da thangam.it's my mistake.	['sorry', 'da', 'thangamits', 'mistake']
ham	I need... Coz i never go before 	['need', 'coz', 'never', 'go', '']
ham	Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....	['rose', 'redred', 'bloodblood', 'heartheart', 'u', 'u', 'send', 'tis', 'ur', 'friends', 'including', 'u', 'like', 'u', 'get', 'back', '1u', 'r', 'poor', 'relation', '2u', 'need', '1', 'support', '3u', 'r', 'frnd', '2', 'many', '4some1', 'luvs', 'u', '5', 'some1', 'praying', 'god', 'marry', 'u', 'try']
ham	Wife.how she knew the time of murder exactly	['wifehow', 'knew', 'time', 'murder', 'exactly']
spam	SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info	['six', 'chances', 'win', 'cash', '100', '20000', 'pounds', 'txt', 'csh11', 'send', '87575', 'cost', '150pday', '6days', '16', 'tsandcs', 'apply', 'reply', 'hl', '4', 'info']
spam	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1	['ur', 'cashbalance', 'currently', '500', 'pounds', 'maximize', 'ur', 'cashin', 'send', 'collect', '83600', '150pmsg', 'cc', '08718720201', 'po', 'box', '11414', 'tcrw1']
ham	I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?	['feel', 'like', 'dick', 'keep', 'sleeping', 'texts', 'facebook', 'messages', 'sup', 'town']
ham	No plm i will come da. On the way.	['plm', 'come', 'da', 'way']
ham	Guess he wants alone time. We could just show up and watch when they do..	['guess', 'wants', 'alone', 'time', 'could', 'show', 'watch']
ham	Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)	['height', 'recycling', 'read', 'twice', 'people', 'spend', 'time', 'earning', 'money', 'money', 'spent', 'spending', 'time', 'good', 'morning', 'keep', 'smiling']
ham	Yup ü not comin :-(	['yup', 'ü', 'comin', '']
ham	Yes, princess. Toledo.	['yes', 'princess', 'toledo']
ham	Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me	['aight', 'text', 'youre', 'back', 'mu', 'ill', 'swing', 'need', 'somebody', 'get', 'door']
ham	Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.	['ron', 'say', 'fri', 'leh', 'n', 'said', 'ding', 'tai', 'feng', 'cant', 'make', 'reservations', 'said', 'wait', 'lor']
ham	Good. No swimsuit allowed :)	['good', 'swimsuit', 'allowed', '']
ham	Am okay. Will soon be over. All the best	['okay', 'soon', 'best']
ham	"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""...."	['cute', 'thought', 'friendship', 'necessary', 'share', 'every', 'secret', 'ur', 'close', 'frnd', 'watever', 'u', 'shared', 'true']
ham	Ok i've sent u da latest version of da project.	['ok', 'ive', 'sent', 'u', 'da', 'latest', 'version', 'da', 'project']
ham	Good Morning my Dear........... Have a great &amp; successful day.	['good', 'morning', 'dear', 'great', 'amp', 'successful', 'day']
ham	Pls accept me for one day. Or am begging you change the number.	['pls', 'accept', 'one', 'day', 'begging', 'change', 'number']
ham	Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:	['squeeeeeze', 'christmas', 'hug', 'u', 'lik', 'frndshp', 'den', 'hug', 'back', 'u', 'get', '3', 'u', 'r', 'cute', '6', 'u', 'r', 'luvd', '9', 'u', 'r', 'lucky', 'none', 'people', 'hate', 'u']
ham	Its ok, if anybody asks abt me, u tel them..:-P	['ok', 'anybody', 'asks', 'abt', 'u', 'tel', 'themp']
ham	Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens	['funny', 'fact', 'nobody', 'teaches', 'volcanoes', '2', 'erupt', 'tsunamis', '2', 'arise', 'hurricanes', '2', 'sway', 'aroundn', '1', 'teaches', 'hw', '2', 'choose', 'wife', 'natural', 'disasters', 'happens']
ham	* You gonna ring this weekend or wot?	['', 'gonna', 'ring', 'weekend', 'wot']
ham	Also track down any lighters you can find	['also', 'track', 'lighters', 'find']
ham	Sorry, I can't help you on this.	['sorry', 'cant', 'help']
ham	Babe, I need your advice	['babe', 'need', 'advice']
ham	I‘ll leave around four, ok?	['leave', 'around', 'four', 'ok']
ham	Come to medical college at 7pm ......forward it da	['come', 'medical', 'college', '7pm', 'forward', 'da']
ham	K:)k..its good:)when are you going?	['kkits', 'goodwhen', 'going']
ham	I can make lasagna for you... vodka...	['make', 'lasagna', 'vodka']
ham	HI ITS KATE CAN U GIVE ME A RING ASAP XXX	['hi', 'kate', 'u', 'give', 'ring', 'asap', 'xxx']
ham	Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar	['people', 'tour', 'thought', 'sofa', 'thing', 'sent', 'curious', 'sugar']
ham	No, but you told me you were going, before you got drunk!	['told', 'going', 'got', 'drunk']
ham	He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him	['fucking', 'chickened', 'messaged', 'would', 'late', 'woould', 'buzz', 'didnt', 'hear', 'word']
spam	Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate	['congratulations', 'thanks', 'good', 'friend', 'u', '2000', 'xmas', 'prize', '2', 'claim', 'easy', 'call', '08718726978', '10p', 'per', 'minute', 'btnationalrate']
ham	I'm always looking for an excuse to be in the city.	['im', 'always', 'looking', 'excuse', 'city']
ham	Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...	['yup', 'im', 'still', 'coffee', 'wif', 'frens', 'fren', 'drove', 'shell', 'give', 'lift']
ham	O shore are you takin the bus	['shore', 'takin', 'bus']
ham	So u gonna get deus ex?	['u', 'gonna', 'get', 'deus', 'ex']
ham	I will send them to your email. Do you mind  &lt;#&gt;  times per night?	['send', 'email', 'mind', 'ltgt', 'times', 'per', 'night']
spam	44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.	['44', '7732584351', 'want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '300', 'free', 'minutes', 'mobile', '100', 'free', 'texts', 'free', 'camcorder', 'reply', 'call', '08000930705']
ham	tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?	['tap', 'spile', 'seven', 'pub', 'gas', 'st', 'broad', 'st', 'canal', 'ok']
ham	Ok then i come n pick u at engin?	['ok', 'come', 'n', 'pick', 'u', 'engin']
ham	Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.	['never', 'wanted', 'tell', 'im', 'short', 'onedge', 'late']
ham	Raviyog Peripherals bhayandar east	['raviyog', 'peripherals', 'bhayandar', 'east']
ham	K actually can you guys meet me at the sunoco on howard? It should be right on the way	['k', 'actually', 'guys', 'meet', 'sunoco', 'howard', 'right', 'way']
spam	You have 1 new voicemail. Please call 08719181513.	['1', 'new', 'voicemail', 'please', 'call', '08719181513']
ham	MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night	['moon', 'come', 'color', 'dreams', 'stars', 'make', 'musical', 'sms', 'give', 'warm', 'peaceful', 'sleep', 'good', 'night']
ham	Just finished eating. Got u a plate. NOT leftovers this time.	['finished', 'eating', 'got', 'u', 'plate', 'leftovers', 'time']
ham	Thanx a lot...	['thanx', 'lot']
ham	Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.	['hurry', 'home', 'u', 'big', 'butt', 'hang', 'last', 'caller', 'u', 'food', 'done', 'im', 'starving', 'dont', 'ask', 'cooked']
ham	Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(	['lol', 'right', 'diet', 'everyday', 'cheat', 'anyway', 'im', 'meant', 'fatty', '']
ham	Its a great day. Do have yourself a beautiful one.	['great', 'day', 'beautiful', 'one']
ham	What happened in interview?	['happened', 'interview']
ham	Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.	['solve', 'case', 'man', 'found', 'murdered', 'ltdecimalgt', 'ltgt', 'afternoon', '1his', 'wife', 'called', 'police', '2police', 'questioned', 'everyone', '3wife', 'siri', 'sleeping', 'murder', 'took', 'place', '4cook', 'cooking', '5gardener', 'picking', 'vegetables', '6housemaid', 'went', '2', 'post', 'office', '7children', 'went', '2', 'play', '8neighbour', 'went', '2', 'marriage', 'police', 'arrested', 'murderer', 'immediately', 'whos', 'reply', 'reason', 'u', 'r', 'brilliant']
ham	Badrith is only for chennai:)i will surely pick for us:)no competition for him.	['badrith', 'chennaii', 'surely', 'pick', 'usno', 'competition']
ham	I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... 	['tot', 'group', 'mate', 'lucky', 'havent', 'reply', 'wat', 'time', 'ü', 'need', 'leave', '']
ham	Hey you around? I've got enough for a half + the ten I owe you	['hey', 'around', 'ive', 'got', 'enough', 'half', 'ten', 'owe']
ham	Hey tmr maybe can meet you at yck	['hey', 'tmr', 'maybe', 'meet', 'yck']
ham	ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*	['alrite', 'sam', 'nic', 'checkin', 'ur', 'numberso', 'ittb']
ham	They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?	['making', 'easy', 'pay', 'back', 'ltgt', 'yrs', 'say', 'pay', 'back', 'earlier', 'get']
ham	Not to worry. I'm sure you'll get it.	['worry', 'im', 'sure', 'youll', 'get']
ham	The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard	['gas', 'station', 'like', 'block', 'away', 'house', 'youll', 'drive', 'right', 'since', 'armenia', 'ends', 'swann', 'take', 'howard']
spam	Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p 	['someone', 'u', 'know', 'asked', 'dating', 'service', '2', 'contact', 'cant', 'guess', 'call', '09058097189', 'revealed', 'pobox', '6', 'ls15hb', '150p', '']
spam	Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days	['camera', 'awarded', 'sipix', 'digital', 'camera', 'call', '09061221066', 'fromm', 'landline', 'delivery', 'within', '28', 'days']
ham	My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?	['tuition', '330', 'hm', 'go', '1120', '1205', 'one', 'mind']
ham	"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit"	['im', 'smoking', 'people', 'use', 'wylie', 'smokes', 'much', 'justify', 'ruining', 'shit']
ham	Dear good morning how you feeling dear	['dear', 'good', 'morning', 'feeling', 'dear']
ham	A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die	['little', 'meds', 'say', 'take', 'every', '8', 'hours', '5', 'pain', 'back', 'took', 'another', 'hope', 'dont', 'die']
ham	Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)	['beautiful', 'tomorrow', 'never', 'comes', 'comes', 'already', 'today', 'hunt', 'beautiful', 'tomorrow', 'dont', 'waste', 'wonderful', 'today', 'goodmorning']
ham	Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.	['dunno', 'lei', 'ü', 'decide', 'lor', 'abt', 'leona', 'oops', 'tot', 'ben', 'going', 'n', 'msg']
ham	Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.	['hi', 'moved', 'in2', 'pub', 'would', 'great', '2', 'c', 'u', 'u', 'cud', 'come']
spam	Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app 	['todays', 'voda', 'numbers', 'ending', '5226', 'selected', 'receive', '350', 'award', 'hava', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '1131', 'standard', 'rates', 'app', '']
spam	This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only	['message', 'free', 'welcome', 'new', 'improved', 'sex', 'dogging', 'club', 'unsubscribe', 'service', 'reply', 'stop', 'msgs150p', '18']
ham	Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)	['honeybee', 'said', 'im', 'sweetest', 'world', 'god', 'laughed', 'amp', 'said', 'waitu', 'havnt', 'met', 'person', 'reading', 'msg', 'moral', 'even', 'god', 'crack', 'jokes', 'gmgngegn']
ham	Just do what ever is easier for you	['ever', 'easier']
spam	RCT' THNQ Adrian for U text. Rgds Vatian	['rct', 'thnq', 'adrian', 'u', 'text', 'rgds', 'vatian']
ham	Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday	['stop', 'calling', 'everyone', 'saying', 'might', 'cancer', 'throat', 'hurts', 'talk', 'cant', 'answering', 'everyones', 'calls', 'get', 'one', 'call', 'im', 'babysitting', 'monday']
ham	It'll be tough, but I'll do what I have to	['itll', 'tough', 'ill']
ham	IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx	['im', 'gonnamissu', 'muchi', 'would', 'say', 'il', 'send', 'u', 'postcard', 'buttheres', 'aboutas', 'much', 'chance', 'merememberin', 'asthere', 'ofsi', 'breakin', 'contract', 'luv', 'yaxx']
ham	Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.	['ee', 'msg', 'na', 'poortiyagi', 'odalebeku', 'hanumanji', '7', 'name', '1hanuman', '2bajarangabali', '3maruti', '4pavanaputra', '5sankatmochan', '6ramaduth', '7mahaveer', 'ee', '7', 'name', 'ltgt', 'janarige', 'ivatte', 'kalisidare', 'next', 'saturday', 'olage', 'ondu', 'good', 'news', 'keluviri', 'maretare', 'inde', '1', 'dodda', 'problum', 'nalli', 'siguviri', 'idu', 'matra', 'ltgt', 'true', 'dont', 'neglet']
ham	HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX	['hi', 'darlin', 'finish', '3', 'u', '1', '2', 'pick', 'meet', 'text', 'back', 'number', 'luv', 'kate', 'xxx']
ham	Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!	['set', 'place', 'heart', 'mind', 'mind', 'easily', 'forgets', 'heart', 'always', 'remember', 'wish', 'happy', 'valentines', 'day']
ham	But i'm surprised she still can guess right lor...	['im', 'surprised', 'still', 'guess', 'right', 'lor']
ham	Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.	['okie', 'ü', 'wan', 'meet', 'bishan', 'cos', 'bishan', 'im', 'driving', 'today']
ham	Oh ho. Is this the first time u use these type of words	['oh', 'ho', 'first', 'time', 'u', 'use', 'type', 'words']
ham	HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN	['hi', 'darlin', 'work', 'u', 'get', 'trouble', 'ijust', 'talked', 'mum', 'morning', 'really', 'good', 'time', 'last', 'night', 'im', 'goin', 'soon', 'call', 'u']
ham	I know you are serving. I mean what are you doing now.	['know', 'serving', 'mean']
ham	Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...	['huh', 'hyde', 'park', 'mel', 'ah', 'opps', 'got', 'confused', 'anyway', 'tts', 'e', 'best', 'choice', 'den', 'juz', 'take']
ham	Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out	['oh', 'gei', 'happend', 'tron', 'maybe', 'ill', 'dl', '3d']
spam	FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com	['free', 'message', 'activate', '500', 'free', 'text', 'messages', 'replying', 'message', 'word', 'free', 'terms', 'conditions', 'visit', 'www07781482378com']
ham	I know girls always safe and selfish know i got it pa. Thank you. good night.	['know', 'girls', 'always', 'safe', 'selfish', 'know', 'got', 'pa', 'thank', 'good', 'night']
